Model:	LI-7810
SN:	TG10-01205
Software Version:	2.0.25
Timestamp:	2022-07-01 10:25:20
Timezone:	US/Alaska
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	¡ÆC	kPa	¡ÆC		¥ìsecs	¡ÆC	counts	¡ÆC	V	CHK
DATA	1657151141	53277015	24447	0	2022-07-06	15:45:41	12538.4	343.953	1993.83	40.266	54.9987	28.0139	40.1186	0.00262039	12.9133	54.5005	-112.5	0.399702	15.4455	190
DATA	1657151142	53277015	24451	0	2022-07-06	15:45:42	12666.5	341.274	1994.33	40.268	54.9987	28.0118	40.1188	0.00263543	12.9133	54.5005	489	0.399702	15.4452	 52
DATA	1657151143	52928924	24455	0	2022-07-06	15:45:43	12686	342.883	1993	40.2668	54.9987	28.0192	40.1184	0.00264384	12.9129	54.5005	115	0.399702	15.4452	133
DATA	1657151144	52928924	24459	0	2022-07-06	15:45:44	12458.9	343.652	1991.96	40.2664	54.9987	28.0217	40.1184	0.00263014	12.9146	54.5009	330.25	0.399702	15.4452	 11
DATA	1657151145	52928924	24463	0	2022-07-06	15:45:45	12345.9	345.307	1991.79	40.2668	54.9987	28.0225	40.1184	0.00261714	12.9143	54.5009	-436.75	0.399702	15.4506	 65
DATA	1657151146	52928924	24467	0	2022-07-06	15:45:46	12447.9	343.528	1991.92	40.266	54.9987	28.02	40.1184	0.0026003	12.9145	54.5011	-94.25	0.399702	15.4514	 52
DATA	1657151147	52928924	24471	0	2022-07-06	15:45:47	12259.5	344.785	1991.06	40.2668	54.9987	28.0159	40.1186	0.00261129	12.9153	54.5005	-193.5	0.399702	15.4514	 16
DATA	1657151148	52928924	24475	0	2022-07-06	15:45:48	12240.3	344.585	1991.14	40.2647	54.9987	28.018	40.1186	0.00259439	12.9147	54.5005	20.5	0.399702	15.4479	126
DATA	1657151149	52928924	24479	0	2022-07-06	15:45:49	12213.8	344.63	1990.46	40.2656	54.9987	28.0163	40.1186	0.0025841	12.915	54.5005	-67	0.399702	15.4455	226
DATA	1657151150	52928924	24483	0	2022-07-06	15:45:50	12330.6	344.348	1991.13	40.2647	54.9987	28.0171	40.1188	0.00259461	12.9146	54.5005	-216.75	0.399702	15.4455	 47
DATA	1657151151	52581071	24487	0	2022-07-06	15:45:51	12453.1	343.344	1991.51	40.2643	54.9987	28.0151	40.1188	0.00260511	12.9134	54.5004	-137.25	0.399702	15.4452	 11
DATA	1657151152	52581071	24491	0	2022-07-06	15:45:52	12561	343.125	1991.61	40.266	54.9987	28.0163	40.1186	0.00259704	12.9134	54.5	-267.25	0.399702	15.4452	243
DATA	1657151153	52581071	24495	0	2022-07-06	15:45:53	12787	342.119	1991.08	40.2647	54.9987	28.0085	40.1184	0.00261356	12.9132	54.4998	-372.75	0.399702	15.4452	225
DATA	1657151154	52581071	24499	0	2022-07-06	15:45:54	12712.6	343.566	1990.99	40.2672	54.9987	28.0052	40.1186	0.00260227	12.9131	54.4998	-358.75	0.399702	15.4452	 72
DATA	1657151155	52581071	24503	0	2022-07-06	15:45:55	12504.7	342.822	1990.41	40.2635	54.9987	28.0081	40.1186	0.00258389	12.9132	54.4998	522	0.399702	15.4452	109
DATA	1657151156	52581071	24507	0	2022-07-06	15:45:56	12408.6	344.055	1990.45	40.2652	54.9987	28.0098	40.1184	0.00259428	12.9145	54.4998	-217.75	0.399702	15.4448	 74
DATA	1657151157	52581071	24511	0	2022-07-06	15:45:57	12463.2	343.428	1990.44	40.2647	54.9987	28.0089	40.1188	0.00259263	12.9145	54.4998	221	0.399702	15.4452	122
DATA	1657151158	52232027	24515	0	2022-07-06	15:45:58	12302.2	346.014	1990.46	40.2647	54.9987	28.0106	40.1186	0.00258786	12.9151	54.4998	141.25	0.399702	15.4444	255
DATA	1657151159	52232027	24519	0	2022-07-06	15:45:59	12331.1	343.918	1990.54	40.2643	54.9987	28.0126	40.1188	0.00258048	12.915	54.4998	80.75	0.399702	15.444	120
DATA	1657151160	52232027	24523	0	2022-07-06	15:46:00	12456.1	343.648	1990.56	40.2656	54.9987	28.011	40.1186	0.00259695	12.914	54.4998	-77.25	0.399702	15.444	105
DATA	1657151161	52232027	24527	0	2022-07-06	15:46:01	12401.8	344.777	1990.39	40.2643	54.9987	28.0065	40.1188	0.00260434	12.9141	54.4998	-129.25	0.399702	15.444	246
DATA	1657151162	52232027	24531	0	2022-07-06	15:46:02	12180.6	344.497	1990.12	40.2639	54.9987	28.0061	40.1186	0.00258519	12.9153	54.4998	449.25	0.399702	15.4436	  5
DATA	1657151163	52232027	24535	0	2022-07-06	15:46:03	12175.1	344.835	1990.79	40.2652	54.9987	28.0122	40.1186	0.00260955	12.9162	54.4998	660.25	0.399702	15.4444	  3
DATA	1657151164	52232027	24539	0	2022-07-06	15:46:04	12300.3	344.492	1990.67	40.2656	54.9987	28.018	40.1188	0.00259405	12.9142	54.4998	207.75	0.399702	15.4436	214
DATA	1657151165	52232027	24543	0	2022-07-06	15:46:05	12329	344.369	1990.29	40.2635	54.9987	28.0171	40.1186	0.00257822	12.9145	54.4998	-262.5	0.399702	15.444	111
DATA	1657151166	51884889	24547	0	2022-07-06	15:46:06	12380.9	343.764	1990.74	40.2635	54.9987	28.0151	40.1188	0.00259635	12.9146	54.4998	-166.75	0.399702	15.4436	103
DATA	1657151167	51884889	24551	0	2022-07-06	15:46:07	12536.7	343.76	1990.84	40.2631	54.9987	28.0192	40.1188	0.00259264	12.9134	54.4998	679.75	0.399702	15.4436	 10
DATA	1657151168	51884889	24555	0	2022-07-06	15:46:08	12590.5	343.973	1990.88	40.2639	54.9987	28.018	40.1188	0.00259362	12.9136	54.4998	-394.25	0.399702	15.4436	 64
DATA	1657151169	51884889	24559	0	2022-07-06	15:46:09	12540	343.841	1990.62	40.2635	54.9989	28.0159	40.1188	0.00258076	12.914	54.4998	-7.5	0.399702	15.4436	 53
DATA	1657151170	51884889	24563	0	2022-07-06	15:46:10	12497.6	344.756	1990.49	40.2652	54.9989	28.0167	40.1188	0.00261116	12.9146	54.4998	283.5	0.399702	15.4436	252
DATA	1657151171	51884889	24567	0	2022-07-06	15:46:11	12325.9	344.108	1990.44	40.2639	54.9987	28.018	40.1188	0.00258271	12.9145	54.4998	-103	0.399702	15.4432	127
DATA	1657151172	51884889	24571	0	2022-07-06	15:46:12	12589.4	342.506	1990.98	40.2656	54.9989	28.0167	40.1186	0.00262316	12.9134	54.4998	-103.5	0.399702	15.4432	 28
DATA	1657151173	51536083	24575	0	2022-07-06	15:46:13	12762.4	341.661	1991.05	40.2664	54.9989	28.0167	40.1186	0.00261098	12.9132	54.4998	-256.5	0.399702	15.4428	 14
DATA	1657151174	51536083	24579	0	2022-07-06	15:46:14	12613.1	343.971	1990.39	40.2689	54.9989	28.0151	40.1186	0.0026222	12.9141	54.4998	273.75	0.399702	15.4436	228
DATA	1657151175	51536083	24583	0	2022-07-06	15:46:15	12324.5	344.918	1990.49	40.2676	54.9987	28.0143	40.1188	0.00262119	12.9143	54.4998	119.5	0.399702	15.4428	230
DATA	1657151176	51536083	24587	0	2022-07-06	15:46:16	12317	344.937	1990.15	40.2672	54.9989	28.0171	40.1188	0.00261435	12.9154	54.4998	198.5	0.399702	15.4424	137
DATA	1657151177	51536083	24591	0	2022-07-06	15:46:17	12262.8	343.658	1990.53	40.2672	54.9989	28.0204	40.1188	0.00260979	12.9146	54.4998	390.5	0.399702	15.4424	240
DATA	1657151178	51536083	24595	0	2022-07-06	15:46:18	12302.6	344.649	1990.6	40.2664	54.9993	28.0266	40.1186	0.00260661	12.915	54.4998	-64.5	0.399702	15.442	 70
DATA	1657151179	51536083	24599	0	2022-07-06	15:46:19	12353.2	344.871	1990.49	40.2668	54.9991	28.0237	40.1186	0.00260688	12.9152	54.4998	-36	0.399702	15.4428	145
DATA	1657151180	51536083	24603	0	2022-07-06	15:46:20	12359	343.737	1990.58	40.2672	54.9991	28.0229	40.1186	0.00260696	12.9151	54.4998	-266	0.399702	15.4428	 72
DATA	1657151181	51193952	24607	0	2022-07-06	15:46:21	12512.8	343.595	1990.59	40.2668	54.9995	28.0225	40.1186	0.00259637	12.9137	54.4998	32.25	0.399702	15.442	181
DATA	1657151182	51193952	24611	0	2022-07-06	15:46:22	12585.3	343.483	1990.78	40.2672	54.9991	28.0229	40.1186	0.00261933	12.9132	54.4998	388	0.399702	15.4424	127
DATA	1657151183	51193952	24615	0	2022-07-06	15:46:23	12522.7	343.932	1990.66	40.2652	54.9993	28.0282	40.1188	0.00261413	12.9141	54.4998	88	0.399702	15.442	 15
DATA	1657151184	51193952	24619	0	2022-07-06	15:46:24	12383.2	344.238	1990.69	40.2676	54.9995	28.0262	40.1188	0.00261719	12.9149	54.4998	121.5	0.399702	15.442	182
DATA	1657151185	51193952	24623	0	2022-07-06	15:46:25	12307.6	344.458	1990.31	40.2672	54.9995	28.027	40.1188	0.00260654	12.9147	54.4998	-456.75	0.399702	15.442	225
DATA	1657151186	51193952	24627	0	2022-07-06	15:46:26	12348.9	343.8	1990.48	40.2664	54.9995	28.025	40.1188	0.00261508	12.9151	54.4998	158.5	0.399702	15.442	 33
DATA	1657151187	51193952	24631	0	2022-07-06	15:46:27	12397.9	343.944	1990.34	40.2656	54.9993	28.0254	40.1188	0.00258353	12.9143	54.4998	255.5	0.399702	15.4416	241
DATA	1657151188	50847053	24635	0	2022-07-06	15:46:28	12517.9	343.569	1990.42	40.2664	54.9995	28.0266	40.1186	0.00261405	12.9139	54.4998	-179.75	0.399702	15.4408	 89
DATA	1657151189	50847053	24639	0	2022-07-06	15:46:29	12525.7	344.154	1990.55	40.2672	54.9995	28.0262	40.1188	0.00262369	12.9138	54.4998	-4.75	0.399702	15.4412	235
DATA	1657151190	50847053	24643	0	2022-07-06	15:46:30	12524.7	344.075	1990.19	40.2652	54.9995	28.0241	40.1188	0.00261023	12.9134	54.4998	-717.5	0.399702	15.4416	248
DATA	1657151191	50847053	24647	0	2022-07-06	15:46:31	12459.1	343.848	1990.29	40.2672	54.9995	28.0196	40.1188	0.00260525	12.9137	54.4998	111.75	0.399702	15.4416	 25
DATA	1657151192	50847053	24651	0	2022-07-06	15:46:32	12454.8	344.313	1990.19	40.2664	54.9995	28.0208	40.1188	0.00259451	12.9137	54.4998	-488.5	0.399702	15.4412	 15
DATA	1657151193	50847053	24655	0	2022-07-06	15:46:33	12618.8	342.458	1990	40.2647	54.9995	28.0213	40.1188	0.00260645	12.9137	54.4998	-55	0.399702	15.4404	229
DATA	1657151194	50847053	24659	0	2022-07-06	15:46:34	12579.8	343.727	1990.09	40.2647	54.9995	28.018	40.1186	0.00260531	12.9137	54.4998	-227.25	0.399702	15.4404	 25
DATA	1657151195	50847053	24663	0	2022-07-06	15:46:35	12396.6	344.116	1989.98	40.2668	54.9995	28.0188	40.1188	0.00260502	12.914	54.4998	138.5	0.399702	15.4404	193
DATA	1657151196	50498008	24667	0	2022-07-06	15:46:36	12374.6	343.895	1990.67	40.2664	54.9995	28.0171	40.1188	0.00258877	12.9138	54.4998	210.25	0.399702	15.4404	 48
DATA	1657151197	50498008	24671	0	2022-07-06	15:46:37	12394.3	344.349	1990.01	40.2656	54.9995	28.0196	40.1188	0.00259068	12.9145	54.4998	-19	0.399702	15.4404	137
DATA	1657151198	50498008	24675	0	2022-07-06	15:46:38	12442	344.125	1990.49	40.2668	54.9995	28.0196	40.1186	0.00261233	12.9142	54.4998	443.75	0.399702	15.4404	187
DATA	1657151199	50498008	24679	0	2022-07-06	15:46:39	12523.5	343.578	1990.43	40.2676	54.9995	28.0229	40.1188	0.00260453	12.9139	54.4998	-373	0.399702	15.4408	201
DATA	1657151200	50498008	24683	0	2022-07-06	15:46:40	12575	343.225	1990.39	40.2664	54.9995	28.025	40.1188	0.00260925	12.9141	54.4998	478	0.399702	15.4404	226
DATA	1657151201	50498008	24687	0	2022-07-06	15:46:41	12564.3	343.138	1990.4	40.2672	54.9995	28.0266	40.1188	0.0026038	12.9134	54.4998	589.75	0.399702	15.4404	178
DATA	1657151202	50498008	24691	0	2022-07-06	15:46:42	12755	343.699	1990.92	40.2664	54.9995	28.0328	40.1188	0.0026279	12.9132	54.4998	319.5	0.399702	15.4404	 88
DATA	1657151203	50143957	24695	0	2022-07-06	15:46:43	12433.9	344.651	1990.27	40.2664	54.9995	28.0328	40.1188	0.00262503	12.9145	54.4998	-38.75	0.399702	15.4401	 12
DATA	1657151204	50143957	24699	0	2022-07-06	15:46:44	12371.2	343.604	1990.55	40.2672	54.9995	28.0307	40.1188	0.0025919	12.9146	54.4998	-487	0.399702	15.4397	139
DATA	1657151205	50143957	24703	0	2022-07-06	15:46:45	12365.3	344.61	1990.55	40.266	54.9995	28.0266	40.1188	0.00260171	12.914	54.4998	-11.75	0.399702	15.4393	104
DATA	1657151206	50143957	24707	0	2022-07-06	15:46:46	12201.8	345.345	1990.28	40.2656	54.9995	28.0274	40.1186	0.00259461	12.9154	54.4998	-50.75	0.399702	15.4401	  8
DATA	1657151207	50143957	24711	0	2022-07-06	15:46:47	12185.3	345.022	1990.66	40.2664	54.9995	28.0254	40.1186	0.00260123	12.9149	54.4998	-161	0.399702	15.4401	146
DATA	1657151208	50143957	24715	0	2022-07-06	15:46:48	12107.5	345.114	1990.75	40.2668	54.9995	28.0229	40.1186	0.00257536	12.9155	54.4998	-534	0.399702	15.4397	185
DATA	1657151209	50143957	24719	0	2022-07-06	15:46:49	12162	345.865	1990.73	40.2635	54.9995	28.0237	40.1188	0.00258786	12.9164	54.4998	155.5	0.399702	15.4389	161
DATA	1657151210	50143957	24723	0	2022-07-06	15:46:50	12220.2	344.922	1990.77	40.2639	54.9995	28.0213	40.1184	0.00256467	12.9152	54.4998	-634.75	0.399702	15.4389	 59
DATA	1657151211	49796104	24727	0	2022-07-06	15:46:51	12256.1	344.766	1990.45	40.2639	54.9995	28.0151	40.1188	0.00259151	12.9155	54.4998	-119	0.399702	15.4389	181
DATA	1657151212	49796104	24731	0	2022-07-06	15:46:52	12108.6	345.122	1990.54	40.2643	54.9995	28.0118	40.1188	0.00256102	12.9158	54.4998	-154	0.399702	15.4389	159
DATA	1657151213	49796104	24735	0	2022-07-06	15:46:53	11951	345.663	1990.6	40.2643	54.9995	28.0122	40.1186	0.00256294	12.9168	54.4998	-346.25	0.399702	15.4389	187
DATA	1657151214	49796104	24739	0	2022-07-06	15:46:54	12039.8	345.611	1990.39	40.2647	54.9995	28.0147	40.1188	0.00257092	12.9158	54.4998	995	0.399702	15.4389	165
DATA	1657151215	49796104	24743	0	2022-07-06	15:46:55	11994.4	345.894	1990.62	40.2639	54.9995	28.0213	40.1188	0.00256318	12.9161	54.4998	-332.5	0.399702	15.4389	 38
DATA	1657151216	49796104	24747	0	2022-07-06	15:46:56	12073.5	346.038	1990.5	40.2631	54.9995	28.0217	40.1188	0.00255955	12.915	54.4998	402	0.399702	15.4393	 31
DATA	1657151217	49796104	24751	0	2022-07-06	15:46:57	12146.7	345.509	1990.66	40.2623	54.9995	28.018	40.1188	0.00256448	12.9156	54.4998	-642	0.399702	15.4389	148
DATA	1657151218	49448013	24755	0	2022-07-06	15:46:58	12033.9	345.581	1990.86	40.2664	54.9995	28.018	40.1188	0.00258465	12.9159	54.4998	521.25	0.399702	15.4389	255
DATA	1657151219	49448013	24759	0	2022-07-06	15:46:59	12104.1	345.881	1990.18	40.2664	54.9995	28.0196	40.1188	0.00257375	12.9152	54.4998	-372.5	0.399702	15.4389	 40
DATA	1657151220	49448013	24763	0	2022-07-06	15:47:00	12116.5	345.9	1989.93	40.2631	54.9995	28.0188	40.1188	0.00256787	12.9157	54.4998	-3.5	0.399702	15.4377	 82
DATA	1657151221	49448013	24767	0	2022-07-06	15:47:01	11930.3	345.91	1991.06	40.2623	54.9995	28.018	40.1186	0.00256763	12.916	54.4998	271.75	0.399702	15.4377	121
DATA	1657151222	49448013	24771	0	2022-07-06	15:47:02	11803.8	346.033	1990.39	40.2635	54.9995	28.0192	40.1184	0.00254626	12.9173	54.4998	-34.5	0.399702	15.4377	211
DATA	1657151223	49448013	24775	0	2022-07-06	15:47:03	11822.5	345.995	1990.7	40.2627	54.9995	28.0155	40.1186	0.00255759	12.9167	54.4998	-383.25	0.399702	15.4377	 40
DATA	1657151224	49448013	24779	0	2022-07-06	15:47:04	11813	346.094	1990.62	40.2619	54.9995	28.0135	40.1188	0.00254941	12.9165	54.4998	-436.25	0.399702	15.4381	228
DATA	1657151225	49448013	24783	0	2022-07-06	15:47:05	11824.3	346.077	1990.57	40.2643	54.9995	28.0098	40.1188	0.00255185	12.9173	54.4998	247.25	0.399702	15.4377	 38
DATA	1657151226	49099922	24787	0	2022-07-06	15:47:06	11884.1	345.283	1990.19	40.2635	54.9995	28.0147	40.1188	0.00254425	12.9166	54.4998	452.75	0.399702	15.4377	 52
DATA	1657151227	49099922	24791	0	2022-07-06	15:47:07	11838.4	346.595	1990.19	40.2619	54.9995	28.0139	40.1188	0.00252781	12.9165	54.4998	-349.25	0.399702	15.4373	104
DATA	1657151228	49099922	24795	0	2022-07-06	15:47:08	11846.9	345.516	1990.21	40.2627	54.9995	28.0151	40.1188	0.00254709	12.9167	54.4998	-110.75	0.399702	15.4373	 87
DATA	1657151229	49099922	24799	0	2022-07-06	15:47:09	11910.4	346.346	1989.99	40.2639	54.9995	28.0118	40.1188	0.0025282	12.9164	54.4998	-244.5	0.399702	15.4373	  5
DATA	1657151230	49099922	24803	0	2022-07-06	15:47:10	11922.1	346.918	1990.3	40.2639	54.9995	28.0102	40.1188	0.0025626	12.9163	54.4998	-255.25	0.399702	15.4373	211
DATA	1657151231	49099922	24807	0	2022-07-06	15:47:11	11887.2	346.436	1990.25	40.2643	54.9995	28.0085	40.1188	0.00255231	12.9161	54.4998	-355.75	0.399702	15.4373	 73
DATA	1657151232	49099922	24811	0	2022-07-06	15:47:12	11884.8	346.529	1990.33	40.2631	54.9995	27.9999	40.1188	0.00253123	12.9161	54.4998	-454.25	0.399702	15.4373	 87
DATA	1657151233	48752069	24815	0	2022-07-06	15:47:13	11911.6	345.898	1990.42	40.2627	54.9995	27.9999	40.1188	0.00257109	12.9164	54.4998	-27.25	0.399702	15.4377	 55
DATA	1657151234	48752069	24819	0	2022-07-06	15:47:14	12028.5	345.111	1990.26	40.2631	54.9995	27.9995	40.1188	0.00255678	12.9156	54.4998	454.75	0.399702	15.4369	 54
DATA	1657151235	48752069	24823	0	2022-07-06	15:47:15	12356.7	343.921	1990.43	40.2647	54.9995	28.0028	40.1188	0.00256807	12.9153	54.4998	94.25	0.399702	15.4373	239
DATA	1657151236	48752069	24827	0	2022-07-06	15:47:16	12469.6	343.286	1990.76	40.2623	54.9995	28.0069	40.1188	0.0025879	12.9137	54.4998	657	0.399702	15.4365	120
DATA	1657151237	48752069	24831	0	2022-07-06	15:47:17	12659.6	342.972	1990.53	40.2664	54.9995	28.0114	40.1188	0.00258922	12.9142	54.4998	-279.25	0.399702	15.4365	 89
DATA	1657151238	48752069	24835	0	2022-07-06	15:47:18	12689.4	343.513	1990.78	40.2668	54.9995	28.0069	40.1186	0.0026062	12.913	54.4996	-578.75	0.399702	15.4365	  0
DATA	1657151239	48752069	24839	0	2022-07-06	15:47:19	12476.6	344.324	1990.5	40.2664	54.9995	28.0003	40.1184	0.00259607	12.9136	54.4998	-400	0.399702	15.4361	126
DATA	1657151240	48752069	24843	0	2022-07-06	15:47:20	12312.1	344.826	1990.57	40.2664	54.9995	27.9954	40.1186	0.00258153	12.9151	54.4998	-741.5	0.399702	15.4361	 19
DATA	1657151241	48403978	24847	0	2022-07-06	15:47:21	12352.5	344.109	1990.75	40.2664	54.9995	27.9867	40.1188	0.00258115	12.9146	54.4998	-567.5	0.399702	15.4365	 46
DATA	1657151242	48403978	24851	0	2022-07-06	15:47:22	12414.7	344.778	1990.77	40.2664	54.9995	27.983	40.1188	0.00258704	12.9146	54.4998	3.25	0.399702	15.4361	150
DATA	1657151243	48403978	24855	0	2022-07-06	15:47:23	12462	343.078	1990.85	40.2664	54.9995	27.9847	40.1188	0.00258866	12.9141	54.4998	-274	0.399702	15.4357	116
DATA	1657151244	48403978	24859	0	2022-07-06	15:47:24	12641.4	343.418	1990.84	40.2676	54.9995	27.983	40.1188	0.00259739	12.9132	54.4998	-252	0.399702	15.4357	159
DATA	1657151245	48403978	24863	0	2022-07-06	15:47:25	12775.9	342.807	1991.04	40.268	54.9995	27.9822	40.1188	0.00260272	12.9129	54.4998	295.5	0.399702	15.4357	210
DATA	1657151246	48403978	24867	0	2022-07-06	15:47:26	12742.7	342.049	1991.31	40.2676	54.9995	27.9859	40.1188	0.00261559	12.9128	54.4998	293.25	0.399702	15.4357	 69
DATA	1657151247	48403978	24871	0	2022-07-06	15:47:27	12714.5	342.513	1991.21	40.2668	54.9995	27.9913	40.1188	0.00261149	12.9133	54.4998	986	0.399702	15.4357	157
DATA	1657151248	48054933	24875	0	2022-07-06	15:47:28	12811.1	342.126	1991.25	40.2672	54.9995	27.9987	40.1188	0.00261716	12.9125	54.4998	449.5	0.399702	15.4357	254
DATA	1657151249	48054933	24879	0	2022-07-06	15:47:29	12954.2	342.44	1991.23	40.2676	54.9995	28.0048	40.1184	0.00262082	12.912	54.4998	204.25	0.399702	15.4357	181
DATA	1657151250	48054933	24883	0	2022-07-06	15:47:30	12926.3	342.236	1991.39	40.268	54.9995	28.0061	40.1188	0.00261959	12.9119	54.4998	331.5	0.399702	15.4357	183
DATA	1657151251	48054933	24887	0	2022-07-06	15:47:31	12538.5	344.608	1991.03	40.2689	54.9995	28.0093	40.1186	0.00262765	12.9141	54.4998	245.75	0.399702	15.4357	 40
DATA	1657151252	48054933	24891	0	2022-07-06	15:47:32	12302.6	344.581	1990.45	40.2713	54.9995	28.0135	40.1188	0.00261477	12.9145	54.4998	737.75	0.399702	15.4353	 24
DATA	1657151253	48054933	24895	0	2022-07-06	15:47:33	12253.8	345.174	1990.44	40.2672	54.9995	28.0184	40.1188	0.00260882	12.9146	54.4998	329.75	0.399702	15.4353	 40
DATA	1657151254	48054933	24899	0	2022-07-06	15:47:34	12207.6	343.671	1990.72	40.2668	54.9995	28.0221	40.1188	0.00259852	12.9148	54.4998	293.25	0.399702	15.4346	 45
DATA	1657151255	48054933	24903	0	2022-07-06	15:47:35	12256.9	344.613	1990.4	40.2664	54.9995	28.0208	40.1186	0.00256756	12.915	54.4998	-813.5	0.399702	15.4346	177
DATA	1657151256	47707080	24907	0	2022-07-06	15:47:36	12409.1	343.981	1990.8	40.2672	54.9995	28.0122	40.1186	0.00259069	12.914	54.4998	-775.75	0.399702	15.4346	238
DATA	1657151257	47707080	24911	0	2022-07-06	15:47:37	12610.1	342.728	1990.58	40.2664	54.9995	28.0065	40.1186	0.00259161	12.9136	54.4996	-182.25	0.399702	15.435	  9
DATA	1657151258	47707080	24915	0	2022-07-06	15:47:38	12739.8	342.203	1990.94	40.2684	54.9995	28.0073	40.1188	0.00261129	12.9127	54.4992	-301	0.399702	15.4342	167
DATA	1657151259	47707080	24919	0	2022-07-06	15:47:39	12742.1	342.433	1990.68	40.2689	54.9995	28.0089	40.1184	0.00263297	12.9132	54.499	280.25	0.399702	15.4342	238
DATA	1657151260	47707080	24923	0	2022-07-06	15:47:40	12685.6	342.178	1991.42	40.2693	54.9995	28.0098	40.1188	0.00261423	12.913	54.499	200.75	0.399702	15.4342	162
DATA	1657151261	47707080	24927	0	2022-07-06	15:47:41	12715.2	343.157	1991.35	40.2701	54.9995	28.0122	40.1188	0.00264808	12.913	54.4994	-240	0.399702	15.4342	 93
DATA	1657151262	47707080	24931	0	2022-07-06	15:47:42	12830.2	342.089	1991.27	40.2705	54.9995	28.011	40.1184	0.00265038	12.9123	54.499	39	0.399702	15.4342	204
DATA	1657151263	47358989	24935	0	2022-07-06	15:47:43	12904.3	343.009	1991.13	40.2705	54.9995	28.0081	40.1186	0.00265074	12.9122	54.499	-738	0.399702	15.4342	120
DATA	1657151264	47358989	24939	0	2022-07-06	15:47:44	12805.4	342.402	1990.61	40.2684	54.9995	28.0069	40.1186	0.00260641	12.913	54.499	558.75	0.399702	15.4342	192
DATA	1657151265	47358989	24943	0	2022-07-06	15:47:45	12514.8	344.194	1990.77	40.2713	54.9995	28.0069	40.1184	0.00261938	12.9139	54.499	58.25	0.399702	15.4342	207
DATA	1657151266	47358989	24947	0	2022-07-06	15:47:46	12488.3	343.339	1990.55	40.2705	54.9995	28.0122	40.1184	0.00262279	12.9138	54.499	471.5	0.399702	15.4342	200
DATA	1657151267	47358989	24951	0	2022-07-06	15:47:47	12602.1	343.443	1990.64	40.2701	54.9995	28.0143	40.1186	0.00260416	12.9133	54.499	8.25	0.399702	15.4342	116
DATA	1657151268	47358989	24955	0	2022-07-06	15:47:48	12642.3	342.913	1990.32	40.2709	54.9995	28.0135	40.1186	0.00260948	12.9125	54.499	-475.25	0.399702	15.4342	 37
DATA	1657151269	47358989	24959	0	2022-07-06	15:47:49	12664.6	343.334	1991.03	40.2693	54.9995	28.0114	40.1188	0.00263154	12.9134	54.499	699.25	0.399702	15.4334	  4
DATA	1657151270	47358989	24963	0	2022-07-06	15:47:50	12771.5	343.015	1990.62	40.2693	54.9995	28.0159	40.1188	0.0026326	12.9129	54.499	-559.5	0.399702	15.4338	194
DATA	1657151271	47010898	24967	0	2022-07-06	15:47:51	12859.4	343.292	1990.66	40.2689	54.9995	28.0098	40.1186	0.00262928	12.9121	54.4994	-182	0.399702	15.4334	197
DATA	1657151272	47010898	24971	0	2022-07-06	15:47:52	12754.7	343.095	1991.04	40.2701	54.9995	28.0093	40.1186	0.00262949	12.9127	54.4998	-156.75	0.399702	15.433	 25
DATA	1657151273	47010898	24975	0	2022-07-06	15:47:53	12666.4	343.296	1990.64	40.2701	54.9995	28.011	40.1184	0.00263911	12.913	54.4996	668	0.399702	15.4326	 30
DATA	1657151274	47010898	24979	0	2022-07-06	15:47:54	12568.2	343.711	1991.31	40.2693	54.9995	28.0085	40.1186	0.00263189	12.9137	54.499	-682.25	0.399702	15.433	238
DATA	1657151275	47010898	24983	0	2022-07-06	15:47:55	12439.7	345.21	1990.71	40.2684	54.9995	28.0048	40.1186	0.00261676	12.9137	54.499	134.25	0.399702	15.4326	186
DATA	1657151276	47010898	24987	0	2022-07-06	15:47:56	12172.4	344.898	1990.89	40.268	54.9995	28.0061	40.1188	0.00258092	12.9151	54.499	264.5	0.399702	15.4326	154
DATA	1657151277	47010898	24991	0	2022-07-06	15:47:57	12082.1	345.644	1990.58	40.2672	54.9995	28.0089	40.1188	0.00260892	12.9162	54.499	364.5	0.399702	15.4326	197
DATA	1657151278	46663045	24995	0	2022-07-06	15:47:58	12136.7	344.974	1990.9	40.2689	54.9995	28.0106	40.1188	0.00258939	12.9155	54.4998	271.75	0.399702	15.4326	 20
DATA	1657151279	46663045	24999	0	2022-07-06	15:47:59	12134.9	345.087	1990.75	40.2684	54.9995	28.013	40.1188	0.00259531	12.9148	54.4994	86.75	0.399702	15.4326	216
DATA	1657151280	46663045	25003	0	2022-07-06	15:48:00	12208	344.515	1991.05	40.2693	54.9995	28.0155	40.1188	0.00258701	12.9145	54.499	335.75	0.399702	15.4326	103
DATA	1657151281	46663045	25007	0	2022-07-06	15:48:01	12306.7	344.162	1990.75	40.268	54.9995	28.0221	40.1188	0.00259218	12.9153	54.499	732.5	0.399702	15.4326	104
