Model:	LI-7810
SN:	TG10-01205
Software Version:	2.0.25
Timestamp:	2022-07-01 10:25:20
Timezone:	US/Alaska
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	¡ÆC	kPa	¡ÆC		¥ìsecs	¡ÆC	counts	¡ÆC	V	CHK
DATA	1656891557	88987112	16773	0	2022-07-03	15:39:17	13965.2	348.741	1979.27	40.2019	54.9991	28.0159	40.1226	0.00280658	12.9201	54.4998	-105.25	0.403538	15.6868	 96
DATA	1656891558	88638067	16777	0	2022-07-03	15:39:18	14000	349.357	1982.83	40.2019	54.9989	28.0151	40.1226	0.00280807	12.9195	54.4998	19.5	0.403538	15.6864	109
DATA	1656891559	88638067	16781	0	2022-07-03	15:39:19	14103.3	349.367	1987.39	40.2027	54.9987	28.0135	40.1226	0.00279781	12.9196	54.4998	-204.25	0.403538	15.6864	106
DATA	1656891560	88638067	16785	0	2022-07-03	15:39:20	14223.6	350.004	1989.71	40.2023	54.9987	28.0139	40.1226	0.00281411	12.9189	54.4998	-74	0.403538	15.686	 75
DATA	1656891561	88638067	16789	0	2022-07-03	15:39:21	14288.5	349.822	1990.25	40.2019	54.9987	28.0126	40.1226	0.00280207	12.9183	54.4998	-581.75	0.403538	15.6853	 94
DATA	1656891562	88638067	16793	0	2022-07-03	15:39:22	14324.4	350.154	1990.45	40.2019	54.9987	28.0081	40.1226	0.00281128	12.9182	54.4994	21.75	0.403538	15.6857	227
DATA	1656891563	88638067	16797	0	2022-07-03	15:39:23	14338.5	349.279	1989.67	40.2015	54.9987	28.0069	40.1224	0.00280516	12.9186	54.4998	-487.25	0.403538	15.6853	119
DATA	1656891564	88638067	16801	0	2022-07-03	15:39:24	14298.6	348.996	1986.28	40.2023	54.9987	28.0019	40.1226	0.00281415	12.9182	54.4998	-433.5	0.403538	15.6853	 44
DATA	1656891565	88285923	16805	0	2022-07-03	15:39:25	14234.8	348.882	1986.3	40.2027	54.9987	28.0019	40.1226	0.00280154	12.919	54.4998	556	0.403538	15.6853	 52
DATA	1656891566	88285923	16809	0	2022-07-03	15:39:26	14201.2	348.751	1987.13	40.2031	54.9987	28.0056	40.1226	0.00281656	12.9186	54.4998	-88	0.403538	15.6853	145
DATA	1656891567	88285923	16813	0	2022-07-03	15:39:27	14196.2	349.988	1995.87	40.2027	54.9987	28.0036	40.1226	0.00282447	12.9196	54.4998	404.25	0.403538	15.6853	 69
DATA	1656891568	88285923	16817	0	2022-07-03	15:39:28	14220.3	351.844	2013.51	40.2002	54.9987	28.0056	40.1226	0.00279153	12.9179	54.4998	-376.5	0.403538	15.6853	 20
DATA	1656891569	88285923	16821	0	2022-07-03	15:39:29	14227.9	351.98	2018.61	40.2002	54.9987	28.0011	40.1226	0.00279104	12.9186	54.4998	-233.75	0.403538	15.6853	 21
DATA	1656891570	88285923	16825	0	2022-07-03	15:39:30	14145.9	350.69	1996.62	40.1994	54.9987	27.9999	40.1226	0.00278716	12.9186	54.4998	-92	0.403538	15.6853	137
DATA	1656891571	88285923	16829	0	2022-07-03	15:39:31	13972.4	349.126	1979.17	40.201	54.9987	28.0011	40.1226	0.00278337	12.9194	54.4998	-253	0.403538	15.6853	140
DATA	1656891572	88285923	16833	0	2022-07-03	15:39:32	13949.1	350.018	1980.5	40.201	54.9987	27.9987	40.1226	0.00277149	12.9193	54.4998	-87	0.403538	15.6853	 57
DATA	1656891573	87939023	16837	0	2022-07-03	15:39:33	14012.4	351.19	1982.99	40.201	54.9987	27.997	40.1226	0.00278599	12.9206	54.4998	-155.75	0.403538	15.6849	213
DATA	1656891574	87939023	16841	0	2022-07-03	15:39:34	14046.4	351.472	1983.53	40.2006	54.9987	27.9933	40.1226	0.00277228	12.9189	54.4998	-193.5	0.403538	15.6837	 45
DATA	1656891575	87939023	16845	0	2022-07-03	15:39:35	14071.5	350.868	1984.11	40.2015	54.9987	27.9929	40.1226	0.00277912	12.9201	54.4998	-154.75	0.403538	15.6837	 95
DATA	1656891576	87939023	16849	0	2022-07-03	15:39:36	14091.3	350.923	1982.81	40.201	54.9987	27.9937	40.1226	0.00278101	12.9187	54.4998	-53.5	0.403538	15.6837	199
DATA	1656891577	87939023	16853	0	2022-07-03	15:39:37	14031.1	349.326	1980.39	40.2002	54.9987	27.9933	40.1224	0.00278076	12.9194	54.4998	-90	0.403538	15.6837	148
DATA	1656891578	87939023	16857	0	2022-07-03	15:39:38	14043.3	349.832	1982.98	40.2002	54.9987	27.9929	40.1226	0.00278319	12.9191	54.4998	-145.75	0.403538	15.6837	119
DATA	1656891579	87939023	16861	0	2022-07-03	15:39:39	14169.7	349.281	1988.23	40.201	54.9987	27.9921	40.1224	0.00279001	12.9191	54.4998	-38.25	0.403538	15.6837	255
DATA	1656891580	87584972	16865	0	2022-07-03	15:39:40	14334.3	349.638	1991.16	40.201	54.9987	27.99	40.1226	0.00279651	12.9185	54.4998	-113.75	0.403538	15.6837	208
DATA	1656891581	87584972	16869	0	2022-07-03	15:39:41	14510.5	348.469	1993.99	40.2002	54.9987	27.9904	40.1226	0.00280904	12.9179	54.4998	285.75	0.403538	15.6837	 80
DATA	1656891582	87584972	16873	0	2022-07-03	15:39:42	14855.6	351.52	2005.01	40.2015	54.9987	27.9958	40.1226	0.00281352	12.9161	54.4998	282.5	0.403538	15.6825	189
DATA	1656891583	87584972	16877	0	2022-07-03	15:39:43	15318.2	352.654	2012.76	40.2039	54.9987	27.9954	40.1226	0.00285643	12.9138	54.4998	-377	0.403538	15.6833	216
DATA	1656891584	87584972	16881	0	2022-07-03	15:39:44	15615.2	352.068	2015.07	40.2064	54.9987	27.9921	40.1226	0.00289804	12.9128	54.4998	-129	0.403538	15.6833	198
DATA	1656891585	87584972	16885	0	2022-07-03	15:39:45	15814.3	352.516	2015.66	40.206	54.9987	27.9888	40.1226	0.0029083	12.9118	54.4998	-131.25	0.403538	15.6825	254
DATA	1656891586	87584972	16889	0	2022-07-03	15:39:46	15944.6	352.446	2014.82	40.208	54.9987	27.9884	40.1226	0.00293494	12.9107	54.4998	-21.5	0.403538	15.6833	218
DATA	1656891587	87584972	16893	0	2022-07-03	15:39:47	15970.3	351.809	2012.59	40.2088	54.9987	27.9896	40.1226	0.00293805	12.9107	54.4998	-167.75	0.403538	15.6825	129
DATA	1656891588	87236881	16897	0	2022-07-03	15:39:48	16094.9	352.079	2014.27	40.2084	54.9987	27.9884	40.1226	0.00294937	12.9101	54.4998	-230.75	0.403538	15.6829	118
DATA	1656891589	87236881	16901	0	2022-07-03	15:39:49	16296.2	351.489	2015.15	40.2113	54.9987	27.9871	40.1226	0.00296354	12.9099	54.4998	-25.5	0.403538	15.6825	  0
DATA	1656891590	87236881	16905	0	2022-07-03	15:39:50	16455.2	351.908	2014.69	40.213	54.9987	27.9884	40.1226	0.00300321	12.9099	54.4998	112.5	0.403538	15.6825	180
DATA	1656891591	87236881	16909	0	2022-07-03	15:39:51	16654.5	352.975	2014.41	40.2125	54.9987	27.9888	40.1226	0.00301153	12.9088	54.4998	445.75	0.403538	15.6821	 47
DATA	1656891592	87236881	16913	0	2022-07-03	15:39:52	16798.9	352.595	2013.21	40.2138	54.9987	27.9929	40.1226	0.00301537	12.9072	54.4998	152.5	0.403538	15.6817	252
DATA	1656891593	87236881	16917	0	2022-07-03	15:39:53	16901.7	350.83	2008.43	40.2138	54.9987	27.9929	40.1226	0.0030359	12.9075	54.4998	-240.25	0.403538	15.6817	241
DATA	1656891594	87236881	16921	0	2022-07-03	15:39:54	16952.7	350.067	2004.39	40.2158	54.9987	27.9917	40.1226	0.00304706	12.907	54.4998	71.5	0.403538	15.6817	148
DATA	1656891595	86890935	16925	0	2022-07-03	15:39:55	16769.4	350.574	1996.96	40.2146	54.9987	27.9945	40.1226	0.00303453	12.9072	54.4998	521.25	0.403538	15.6817	 75
DATA	1656891596	86890935	16929	0	2022-07-03	15:39:56	16092.6	347.38	1983.08	40.2158	54.9987	27.997	40.1224	0.00300315	12.9105	54.4998	159	0.403538	15.6817	 70
DATA	1656891597	86890935	16933	0	2022-07-03	15:39:57	15513.9	347.666	1981.06	40.2138	54.9987	27.9982	40.1222	0.00297093	12.9138	54.4998	395.5	0.403538	15.6817	 34
DATA	1656891598	86890935	16937	0	2022-07-03	15:39:58	15209.6	348.831	1982.14	40.2109	54.9987	28.0003	40.1226	0.00292773	12.9147	54.4998	-14.75	0.403538	15.6809	 53
DATA	1656891599	86890935	16941	0	2022-07-03	15:39:59	15039.8	349.487	1982.96	40.2109	54.9987	28.0007	40.1226	0.00290826	12.9161	54.4998	19.25	0.403538	15.6806	 20
DATA	1656891600	86890935	16945	0	2022-07-03	15:40:00	14940.6	348.651	1984.03	40.2101	54.9987	28.0024	40.1226	0.0029083	12.9153	54.4998	-118.75	0.403538	15.6806	  2
DATA	1656891601	86890935	16949	0	2022-07-03	15:40:01	14877.5	349.048	1987.6	40.208	54.9987	28.0019	40.1226	0.00288175	12.9155	54.4998	-183.75	0.403538	15.6806	254
DATA	1656891602	86890935	16953	0	2022-07-03	15:40:02	14825	350.226	1992.89	40.2084	54.9987	28.0011	40.1226	0.00286431	12.9165	54.4998	65.75	0.403538	15.6806	134
DATA	1656891603	86539030	16957	0	2022-07-03	15:40:03	14769.5	349.417	1994.66	40.2076	54.9987	28.0007	40.1224	0.00286335	12.9168	54.4998	31	0.403538	15.6806	 88
DATA	1656891604	86539030	16961	0	2022-07-03	15:40:04	14718.8	349.276	1994.07	40.2056	54.9987	28.0024	40.1224	0.00284319	12.9169	54.4998	181.5	0.403538	15.6806	231
DATA	1656891605	86539030	16965	0	2022-07-03	15:40:05	14672	350.985	1992.94	40.2051	54.9987	28.0048	40.1224	0.00285812	12.9165	54.4998	260.5	0.403538	15.6806	131
DATA	1656891606	86539030	16969	0	2022-07-03	15:40:06	14619.8	349.522	1991.18	40.2043	54.9987	28.0048	40.1226	0.00283939	12.917	54.4998	-91.25	0.403538	15.6802	234
DATA	1656891607	86539030	16973	0	2022-07-03	15:40:07	14500.2	348.889	1983.9	40.2031	54.9987	28.0052	40.1226	0.00281815	12.9167	54.4994	-40.75	0.403538	15.6802	214
DATA	1656891608	86539030	16977	0	2022-07-03	15:40:08	14212.8	348.862	1976.84	40.2047	54.9987	28.0073	40.1226	0.00282433	12.9193	54.4996	479.5	0.403538	15.6798	  0
DATA	1656891609	86539030	16981	0	2022-07-03	15:40:09	14046.1	347.643	1976.93	40.2047	54.9987	28.0106	40.1226	0.00280761	12.9193	54.4996	228	0.403538	15.679	 83
DATA	1656891610	86191892	16985	0	2022-07-03	15:40:10	14003	347.79	1981.21	40.2039	54.9987	28.0106	40.1226	0.00280616	12.92	54.4992	376.75	0.403538	15.679	224
DATA	1656891611	86191892	16989	0	2022-07-03	15:40:11	13990.2	348.544	1985.75	40.2031	54.9987	28.0151	40.1226	0.00280269	12.9201	54.499	80.75	0.403538	15.679	130
DATA	1656891612	86191892	16993	0	2022-07-03	15:40:12	13975.9	348.904	1988.93	40.2015	54.9987	28.0155	40.1222	0.00278674	12.9198	54.4992	-40	0.403538	15.679	101
DATA	1656891613	86191892	16997	0	2022-07-03	15:40:13	13968.2	349.328	1998.92	40.2023	54.9987	28.0159	40.1224	0.00278994	12.9195	54.4992	83.75	0.403538	15.679	226
DATA	1656891614	86191892	17001	0	2022-07-03	15:40:14	13972.2	350.669	2001.57	40.2023	54.9987	28.0171	40.1226	0.00278129	12.9191	54.499	-61.5	0.403538	15.679	 95
DATA	1656891615	86191892	17005	0	2022-07-03	15:40:15	13981.2	350.97	2006.24	40.2015	54.9987	28.0184	40.1226	0.0027873	12.9192	54.4994	145	0.403538	15.679	218
DATA	1656891616	86191892	17009	0	2022-07-03	15:40:16	13964.7	350.274	2000.24	40.2023	54.9987	28.0188	40.1226	0.00278512	12.9197	54.4992	-53.75	0.403538	15.679	214
DATA	1656891617	86191892	17013	0	2022-07-03	15:40:17	13929.4	350.441	1997.36	40.2023	54.9987	28.0192	40.1226	0.0027817	12.9198	54.499	-147.25	0.403538	15.6786	230
DATA	1656891618	85843086	17017	0	2022-07-03	15:40:18	13930.7	350.83	2000.38	40.2015	54.9987	28.0155	40.1226	0.00278334	12.9199	54.499	-392	0.403538	15.679	 12
DATA	1656891619	85843086	17021	0	2022-07-03	15:40:19	13937.7	351.954	2003.65	40.201	54.9987	28.0114	40.1226	0.00277997	12.9203	54.499	-389	0.403538	15.6782	 72
DATA	1656891620	85843086	17025	0	2022-07-03	15:40:20	13949.1	352.473	2006.83	40.2019	54.9987	28.0081	40.1226	0.00277844	12.9201	54.499	8	0.403538	15.679	160
DATA	1656891621	85843086	17029	0	2022-07-03	15:40:21	13965.7	351.798	2003	40.2031	54.9987	28.011	40.1226	0.00278785	12.9202	54.499	334	0.403538	15.6786	119
DATA	1656891622	85843086	17033	0	2022-07-03	15:40:22	13974.4	351.213	1998.9	40.2015	54.9987	28.0102	40.1224	0.00278371	12.9198	54.4994	-518.5	0.403538	15.6786	218
DATA	1656891623	85843086	17037	0	2022-07-03	15:40:23	14010.9	351.942	1999.47	40.2019	54.9987	28.0052	40.1226	0.00277534	12.9194	54.499	-451.25	0.403538	15.6782	 11
DATA	1656891624	85843086	17041	0	2022-07-03	15:40:24	14058.1	351.998	1999.33	40.2023	54.9987	27.9999	40.1226	0.00277535	12.9199	54.499	-369.5	0.403538	15.6778	 10
DATA	1656891625	85494995	17045	0	2022-07-03	15:40:25	14087.6	351.373	1997.19	40.2027	54.9987	27.997	40.1226	0.00277465	12.9194	54.499	-57.5	0.403538	15.6774	163
DATA	1656891626	85494995	17049	0	2022-07-03	15:40:26	14090.3	351.183	1996.12	40.2019	54.9987	27.9991	40.1226	0.00278064	12.9189	54.499	-176	0.403538	15.6774	154
DATA	1656891627	85494995	17053	0	2022-07-03	15:40:27	14091.3	350.513	1994.79	40.2023	54.9987	27.9958	40.1224	0.0027728	12.9187	54.499	-101	0.403538	15.6774	 92
DATA	1656891628	85494995	17057	0	2022-07-03	15:40:28	14100.1	350.898	1994.16	40.2015	54.9987	27.9962	40.1224	0.0027774	12.9186	54.499	-315.75	0.403538	15.6774	251
DATA	1656891629	85494995	17061	0	2022-07-03	15:40:29	14141.8	352.156	2000.88	40.2031	54.9987	27.9941	40.1224	0.00277715	12.9187	54.499	493.75	0.403538	15.6774	245
DATA	1656891630	85494995	17065	0	2022-07-03	15:40:30	14162.9	352.807	2005.52	40.2031	54.9987	27.9987	40.1224	0.00279154	12.9188	54.4996	-108	0.403538	15.677	132
DATA	1656891631	85494995	17069	0	2022-07-03	15:40:31	14140.6	352.051	2003.89	40.201	54.9987	27.9958	40.1226	0.0027781	12.919	54.4998	398.75	0.403538	15.677	 95
DATA	1656891632	85494995	17073	0	2022-07-03	15:40:32	14120.4	352.121	2003.5	40.2015	54.9987	27.9987	40.1226	0.00277425	12.9197	54.4992	-70.75	0.403538	15.6766	217
DATA	1656891633	85143089	17077	0	2022-07-03	15:40:33	14098.7	351.028	1996.97	40.2027	54.9987	28.0032	40.1226	0.00279343	12.9193	54.499	284	0.403538	15.6758	 89
DATA	1656891634	85143089	17081	0	2022-07-03	15:40:34	14076.7	349.241	1985.01	40.2023	54.9987	28.0011	40.1226	0.00278568	12.9189	54.499	-294	0.403538	15.6762	116
DATA	1656891635	85143089	17085	0	2022-07-03	15:40:35	14038.6	348.333	1979.99	40.2023	54.9987	27.9991	40.1226	0.00278833	12.9194	54.499	-333.5	0.403538	15.6758	254
DATA	1656891636	85143089	17089	0	2022-07-03	15:40:36	13980.7	348.378	1977.68	40.2023	54.9987	27.9954	40.1226	0.00278261	12.9202	54.499	-282.25	0.403538	15.6758	 50
DATA	1656891637	85143089	17093	0	2022-07-03	15:40:37	13913.2	349.455	1977.52	40.2027	54.9987	27.9937	40.1226	0.00278102	12.9204	54.499	-96.25	0.403538	15.6758	240
DATA	1656891638	85143089	17097	0	2022-07-03	15:40:38	13848.2	350.352	1978.52	40.2015	54.9987	27.9921	40.1226	0.00276787	12.9203	54.499	49.5	0.403538	15.6758	151
DATA	1656891639	85143089	17101	0	2022-07-03	15:40:39	13829.1	350.376	1979.63	40.2019	54.9987	27.9937	40.1226	0.00277221	12.9208	54.499	-118	0.403538	15.6758	137
DATA	1656891640	84796905	17105	0	2022-07-03	15:40:40	13823.5	350.581	1980.49	40.2019	54.9987	27.9925	40.1226	0.00277061	12.9201	54.499	-55.25	0.403538	15.6758	220
DATA	1656891641	84796905	17109	0	2022-07-03	15:40:41	13814.6	351.548	1981.27	40.2027	54.9987	27.9921	40.1226	0.00276728	12.9203	54.499	-21	0.403538	15.6758	 78
DATA	1656891642	84796905	17113	0	2022-07-03	15:40:42	13805.4	350.742	1981.65	40.2019	54.9987	27.9925	40.1226	0.00276594	12.9205	54.499	-193	0.403538	15.6758	136
DATA	1656891643	84796905	17117	0	2022-07-03	15:40:43	13774.5	350.612	1979.32	40.201	54.9987	27.9904	40.1226	0.00276778	12.9204	54.499	-208	0.403538	15.6751	 78
DATA	1656891644	84796905	17121	0	2022-07-03	15:40:44	13742.6	349.575	1976.4	40.2015	54.9987	27.988	40.1226	0.00276829	12.9208	54.499	21.25	0.403538	15.6755	 97
DATA	1656891645	84796905	17125	0	2022-07-03	15:40:45	13756.1	349.876	1977.34	40.2023	54.9987	27.9896	40.1226	0.00276809	12.9209	54.499	-6	0.403538	15.6747	 64
DATA	1656891646	84796905	17129	0	2022-07-03	15:40:46	13769.8	351.052	1978.28	40.2035	54.9987	27.99	40.1226	0.00276306	12.9209	54.499	-153.75	0.403538	15.6755	201
DATA	1656891647	84796905	17133	0	2022-07-03	15:40:47	13784.8	350.41	1980.01	40.2023	54.9987	27.9892	40.1226	0.00276362	12.9201	54.499	-246.75	0.403538	15.6751	224
DATA	1656891648	84450006	17137	0	2022-07-03	15:40:48	13802	351.274	1981.52	40.2023	54.9987	27.9917	40.1224	0.00276452	12.9205	54.499	-20.5	0.403538	15.6743	 50
DATA	1656891649	84450006	17141	0	2022-07-03	15:40:49	13774.4	350.269	1979.92	40.2006	54.9987	27.9904	40.1226	0.00277459	12.921	54.499	672.5	0.403538	15.6743	138
DATA	1656891650	84450006	17145	0	2022-07-03	15:40:50	13727.6	350.72	1978.47	40.2015	54.9987	28.0036	40.1226	0.00275669	12.9209	54.499	-51.5	0.403538	15.6743	102
DATA	1656891651	84450006	17149	0	2022-07-03	15:40:51	13705.4	351.175	1978.89	40.1998	54.9987	28.0015	40.1226	0.0027584	12.921	54.499	-190.25	0.403538	15.6743	166
DATA	1656891652	84450006	17153	0	2022-07-03	15:40:52	13716.1	350.354	1979.7	40.1994	54.9987	27.9962	40.1226	0.00274034	12.921	54.499	-477.25	0.403538	15.6743	168
DATA	1656891653	84450006	17157	0	2022-07-03	15:40:53	13724.3	350.725	1980.21	40.1998	54.9987	27.9917	40.1226	0.00271489	12.9207	54.499	-776.5	0.403538	15.6743	234
DATA	1656891654	84450006	17161	0	2022-07-03	15:40:54	13729	350.453	1977.51	40.1994	54.9987	27.9859	40.1226	0.00271888	12.9211	54.499	-657.75	0.403538	15.6743	198
DATA	1656891655	84100008	17165	0	2022-07-03	15:40:55	13718	349.058	1975.76	40.1994	54.9987	27.9806	40.1226	0.00273503	12.9204	54.499	-27	0.403538	15.6743	235
DATA	1656891656	84100008	17169	0	2022-07-03	15:40:56	13712.8	348.742	1975.25	40.199	54.9987	27.9822	40.1226	0.00273742	12.9212	54.499	21.25	0.403538	15.6743	122
DATA	1656891657	84100008	17173	0	2022-07-03	15:40:57	13727.6	348.864	1975.49	40.201	54.9987	27.9847	40.1226	0.00273783	12.9197	54.4988	284.25	0.403538	15.6743	  0
DATA	1656891658	84100008	17177	0	2022-07-03	15:40:58	13733.6	347.636	1975.6	40.1982	54.9987	27.9859	40.1226	0.00275717	12.921	54.499	-71.25	0.403538	15.6743	141
DATA	1656891659	84100008	17181	0	2022-07-03	15:40:59	13729.5	349.39	1974.97	40.1998	54.9987	27.9851	40.1226	0.00273004	12.9204	54.499	-361.25	0.403538	15.6739	242
DATA	1656891660	84100008	17185	0	2022-07-03	15:41:00	13713.2	349.852	1975.25	40.1986	54.9987	27.9818	40.1226	0.00272711	12.9204	54.499	-297	0.403538	15.6727	118
DATA	1656891661	84100008	17189	0	2022-07-03	15:41:01	13686.5	349.193	1975.16	40.1986	54.9987	27.9806	40.1226	0.00272107	12.9209	54.499	-50	0.403538	15.6727	 74
DATA	1656891662	84100008	17193	0	2022-07-03	15:41:02	13694.2	348.137	1975.13	40.1994	54.9987	27.9765	40.1226	0.00271529	12.921	54.499	-591.75	0.403538	15.6727	227
DATA	1656891663	83746910	17197	0	2022-07-03	15:41:03	13703.7	347.978	1974.92	40.2006	54.9987	27.9707	40.1226	0.0027197	12.9211	54.4982	-149.5	0.403538	15.6727	239
DATA	1656891664	83746910	17201	0	2022-07-03	15:41:04	13723.7	349.101	1974.96	40.1994	54.9987	27.9695	40.1226	0.0027228	12.9214	54.4984	288.75	0.403538	15.6727	248
DATA	1656891665	83746910	17205	0	2022-07-03	15:41:05	13719.9	348.807	1974.68	40.1986	54.9987	27.9732	40.1226	0.00272773	12.9211	54.4986	322	0.403538	15.6727	154
DATA	1656891666	83746910	17209	0	2022-07-03	15:41:06	13670.8	349.181	1973.8	40.1998	54.9987	27.9769	40.1226	0.00273072	12.921	54.4986	449.25	0.403538	15.6727	212
DATA	1656891667	83746910	17213	0	2022-07-03	15:41:07	13570.3	349.91	1973.24	40.1986	54.9987	27.9851	40.1226	0.00274017	12.9215	54.4984	641.5	0.403538	15.6727	185
DATA	1656891668	83746910	17217	0	2022-07-03	15:41:08	13519.2	349.483	1973.3	40.1982	54.9987	27.9863	40.1226	0.00271404	12.9223	54.4984	38.5	0.403538	15.6727	142
DATA	1656891669	83746910	17221	0	2022-07-03	15:41:09	13519.9	349.445	1973.63	40.199	54.9987	27.9888	40.1226	0.00271165	12.9221	54.4982	148.25	0.403538	15.6727	  0
DATA	1656891670	83403110	17225	0	2022-07-03	15:41:10	13528.8	348.345	1973.79	40.2002	54.9987	27.9871	40.1226	0.00270951	12.922	54.4982	-403.5	0.403538	15.6723	193
DATA	1656891671	83403110	17229	0	2022-07-03	15:41:11	13531.3	349.679	1973.64	40.1978	54.9987	27.9818	40.1226	0.00270468	12.9216	54.4982	-408	0.403538	15.6723	177
DATA	1656891672	83403110	17233	0	2022-07-03	15:41:12	13536	349.453	1973.61	40.1998	54.9987	27.9802	40.1226	0.00270959	12.9214	54.4982	-82.25	0.403538	15.6727	170
DATA	1656891673	83403110	17237	0	2022-07-03	15:41:13	13564	348.972	1973.15	40.199	54.9987	27.981	40.1226	0.00272142	12.922	54.4982	62.5	0.403538	15.6723	166
DATA	1656891674	83403110	17241	0	2022-07-03	15:41:14	13619.2	349.806	1973.37	40.1994	54.9987	27.9822	40.1226	0.00271593	12.9216	54.4982	352.5	0.403538	15.6719	225
DATA	1656891675	83403110	17245	0	2022-07-03	15:41:15	13728.6	348.94	1973.65	40.199	54.9987	27.9871	40.1226	0.00272293	12.9215	54.4982	380	0.403538	15.6711	 30
DATA	1656891676	83403110	17249	0	2022-07-03	15:41:16	13871.9	349.737	1973.65	40.199	54.9987	27.9892	40.1226	0.00272904	12.9206	54.4982	266	0.403538	15.6711	 96
DATA	1656891677	83403110	17253	0	2022-07-03	15:41:17	13807.9	349.616	1973.14	40.1994	54.9987	27.988	40.1226	0.0027255	12.9204	54.4982	-174	0.403538	15.6711	 73
DATA	1656891678	83054065	17257	0	2022-07-03	15:41:18	13672.3	349.566	1973.16	40.1998	54.9987	27.9888	40.1226	0.00272412	12.9208	54.4982	74	0.403538	15.6707	110
DATA	1656891679	83054065	17261	0	2022-07-03	15:41:19	13614.6	349.416	1972.6	40.199	54.9987	27.988	40.1226	0.00269631	12.9202	54.4982	-652.75	0.403538	15.6711	185
DATA	1656891680	83054065	17265	0	2022-07-03	15:41:20	13627.6	348.703	1972.76	40.2002	54.9987	27.9859	40.1226	0.00273614	12.9213	54.4982	156.75	0.403538	15.67	171
DATA	1656891681	83054065	17269	0	2022-07-03	15:41:21	13620.2	348.563	1972.96	40.1998	54.9987	27.9863	40.1224	0.00270865	12.9207	54.4982	-736.5	0.403538	15.6707	 37
DATA	1656891682	83054065	17273	0	2022-07-03	15:41:22	13666.3	349.519	1971.3	40.1986	54.9987	27.981	40.1222	0.00270957	12.9203	54.4982	194.5	0.403538	15.6707	132
DATA	1656891683	83054065	17277	0	2022-07-03	15:41:23	13810.7	351.101	1969.87	40.1998	54.9985	27.9785	40.1226	0.00272582	12.9201	54.4982	-414.5	0.403538	15.67	175
DATA	1656891684	83054065	17281	0	2022-07-03	15:41:24	13886.6	350.169	1970.68	40.2006	54.9985	27.9789	40.1226	0.00274268	12.9209	54.4982	155.25	0.403538	15.6696	 45
DATA	1656891685	82705974	17285	0	2022-07-03	15:41:25	13879	349.935	1971.63	40.1998	54.9987	27.981	40.1226	0.00273056	12.9198	54.4982	-231	0.403538	15.6696	 75
DATA	1656891686	82705974	17289	0	2022-07-03	15:41:26	13852.9	349.5	1972.95	40.2031	54.9983	27.9781	40.1226	0.00275642	12.9203	54.4982	123	0.403538	15.6696	 48
DATA	1656891687	82705974	17293	0	2022-07-03	15:41:27	13877.7	349.273	1974.08	40.2023	54.9983	27.9781	40.1224	0.00274173	12.9206	54.4982	-299.5	0.403538	15.6696	 51
DATA	1656891688	82705974	17297	0	2022-07-03	15:41:28	13892.2	348.175	1975.55	40.2015	54.9983	27.974	40.1222	0.00274598	12.9202	54.4982	-630.25	0.403538	15.6696	 44
DATA	1656891689	82705974	17301	0	2022-07-03	15:41:29	13887.6	348.682	1976.62	40.2023	54.9987	27.9682	40.1224	0.00274822	12.9198	54.4982	116.25	0.403538	15.6696	 58
DATA	1656891690	82705974	17305	0	2022-07-03	15:41:30	13888.6	348.737	1976.94	40.2023	54.9987	27.9707	40.1222	0.00276108	12.9202	54.4982	391.25	0.403538	15.6696	 39
DATA	1656891691	82705974	17309	0	2022-07-03	15:41:31	13921.3	349.04	1977.13	40.201	54.9987	27.974	40.1224	0.00274604	12.9201	54.4982	103.5	0.403538	15.6696	 56
DATA	1656891692	82705974	17313	0	2022-07-03	15:41:32	13954.9	349.181	1977.9	40.2019	54.9987	27.9773	40.1226	0.00277021	12.92	54.4982	311.75	0.403538	15.6696	144
DATA	1656891693	82355976	17317	0	2022-07-03	15:41:33	13984.1	349.883	1980.33	40.2031	54.9987	27.9781	40.1226	0.00275778	12.92	54.4982	29.25	0.403538	15.6696	159
DATA	1656891694	82355976	17321	0	2022-07-03	15:41:34	13993.1	350.367	1981.72	40.2023	54.9987	27.9777	40.1226	0.00276545	12.9201	54.4982	82.75	0.403538	15.6688	250
DATA	1656891695	82355976	17325	0	2022-07-03	15:41:35	13997.7	350.182	1983.92	40.2015	54.9987	27.9814	40.1226	0.00276097	12.9191	54.4982	-95.75	0.403538	15.668	  5
DATA	1656891696	82355976	17329	0	2022-07-03	15:41:36	14012	349.55	1983.57	40.201	54.9987	27.9793	40.1224	0.00275097	12.9193	54.4982	-161.25	0.403538	15.6688	150
DATA	1656891697	82355976	17333	0	2022-07-03	15:41:37	14005.6	349.683	1982.99	40.2015	54.9987	27.9765	40.1226	0.00274722	12.9192	54.4982	-170.5	0.403538	15.6688	 50
